index,N,P,K,temperature,humidity,ph,rainfall,label
3934,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3935,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3936,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3937,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3938,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3939,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3940,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3941,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3942,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3943,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3944,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3945,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3946,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3947,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3948,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3949,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3950,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3951,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3952,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3953,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3954,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3955,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3956,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3957,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3958,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3959,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3960,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3961,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3962,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3963,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3964,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3965,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3966,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3967,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3968,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3969,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3970,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3971,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3972,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3973,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3974,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3975,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3976,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3977,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3978,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3979,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3980,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3981,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3982,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3983,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3984,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3985,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3986,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3987,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3988,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3989,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3990,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3991,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3992,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3993,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3994,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3995,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3996,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3997,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3998,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
3999,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4000,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4001,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4002,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4003,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4004,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4005,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4006,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4007,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4008,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4009,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4010,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4011,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4012,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4013,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4014,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4015,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4016,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4017,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4018,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4019,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4020,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4021,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4022,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4023,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4024,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4025,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4026,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4027,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4028,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4029,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4030,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4031,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4032,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4033,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4034,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4035,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4036,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4037,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4038,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4039,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4040,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4041,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4042,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4043,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4044,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4045,55.0,30.0,45.0,28.0,65.0,6.0,700.0,peanut
4046,16.0,56.0,17.0,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas
4047,17.0,18.0,43.0,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
4048,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4049,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4050,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4051,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4052,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4053,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4054,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4055,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4056,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4057,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4058,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4059,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4060,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4061,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4062,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4063,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4064,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4065,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4066,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4067,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4068,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4069,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4070,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4071,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4072,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4073,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4074,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4075,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4076,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4077,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4078,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4079,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4080,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4081,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4082,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4083,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4084,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4085,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4086,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4087,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4088,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4089,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4090,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4091,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4092,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4093,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4094,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4095,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4096,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4097,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4098,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4099,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4100,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4101,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4102,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4103,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4104,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4105,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4106,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4107,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4108,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4109,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4110,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4111,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4112,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4113,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4114,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4115,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4116,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4117,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4118,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4119,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4120,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4121,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4122,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4123,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4124,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4125,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4126,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4127,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4128,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4129,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4130,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4131,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4132,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4133,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4134,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4135,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4136,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4137,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4138,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4139,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4140,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4141,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4142,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4143,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4144,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4145,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4146,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4147,100.0,50.0,60.0,22.0,75.0,5.8,700.0,potato
4148,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4149,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4150,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4151,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4152,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4153,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4154,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4155,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4156,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4157,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4158,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4159,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4160,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4161,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4162,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4163,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4164,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4165,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4166,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4167,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4168,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4169,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4170,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4171,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4172,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4173,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4174,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4175,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4176,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4177,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4178,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4179,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4180,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4181,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4182,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4183,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4184,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4185,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4186,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4187,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4188,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4189,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4190,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4191,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4192,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4193,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4194,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4195,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4196,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4197,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4198,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4199,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4200,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4201,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4202,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4203,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4204,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4205,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4206,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4207,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4208,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4209,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4210,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4211,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4212,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4213,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4214,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4215,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4216,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4217,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4218,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4219,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4220,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4221,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4222,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4223,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4224,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4225,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4226,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4227,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4228,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4229,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4230,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4231,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4232,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4233,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4234,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4235,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4236,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4237,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4238,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4239,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4240,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4241,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4242,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4243,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4244,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4245,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4246,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4247,95.0,55.0,70.0,28.0,70.0,6.5,550.0,pumpkin
4248,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4249,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4250,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4251,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4252,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4253,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4254,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4255,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4256,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4257,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4258,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4259,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4260,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4261,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4262,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4263,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4264,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4265,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4266,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4267,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4268,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4269,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4270,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4271,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4272,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4273,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4274,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4275,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4276,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4277,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4278,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4279,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4280,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4281,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4282,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4283,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4284,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4285,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4286,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4287,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4288,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4289,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4290,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4291,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4292,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4293,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4294,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4295,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4296,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4297,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4298,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4299,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4300,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4301,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4302,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4303,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4304,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4305,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4306,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4307,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4308,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4309,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4310,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4311,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4312,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4313,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4314,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4315,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4316,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4317,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4318,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4319,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4320,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4321,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4322,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4323,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4324,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4325,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
4326,75.0,40.0,60.0,15.0,60.0,6.0,600.0,raspberry
